GeneSymbol	D3_ISO7_IEL_1	D3_ISO7_IEL_2	D4_ISO7_IEL_1	D4_ISO7_IEL_2
GLYCTK-AS1	31.55	41.25	0	0
ENSG00000242798	0	0	0	0
AP5Z1	70.9	30.9	0	0
RPL26P31_ENSG00000242807	0	0	0	0
SOX2-OT	5.67	17.33	0	0
MRPL42P6_ENSG00000242810	0	0	0	0
RN7SL229P_ENSG00000242811	0	0	0	0
ENSG00000242814	0	0	0	0
ENSG00000242816	0	0	0	0
RN7SL846P_ENSG00000242818	0	0	0	0
ENSG00000242828	0	0	0	0
RPS26P21_ENSG00000242829	0	0	0	0
RPL7AP56_ENSG00000242834	0	0	0	0
MTCO3P35_ENSG00000242836	0	0	0	0
RPL21P13_ENSG00000242837	0	0	0	0
KRT8P35_ENSG00000242841	0	0	0	0
ALDOAP1_ENSG00000242849	0	0	0	0
RPL23AP68_ENSG00000242850	0	0	0	0
ZNF709	0	0	0	0
RN7SL749P_ENSG00000242853	0	0	0	0
DNM1P24_ENSG00000242854	0	0	0	0
RN7SL496P_ENSG00000242855	0	0	0	0
VN1R105P_ENSG00000242856	0	0	0	0
RPL13AP14_ENSG00000242858	0	0	0	0
RN7SL180P_ENSG00000242860	0	0	0	0
ENSG00000242861	0	0	0	0
RN7SL677P_ENSG00000242863	0	0	0	0
RN7SL244P_ENSG00000242865	0	0	0	0
STRC	0	70.59	0	0
RBMY1B	0	0	0	0
RN7SL812P_ENSG00000242876	0	0	0	0
ENSG00000242880	0	17	0	0
RPL5P11_ENSG00000242882	0	0	0	0
IGHJ3	0	0	0	0
ENSG00000242888	0	0	0	0
RN7SL449P_ENSG00000242889	0	0	0	0
RN7SL413P_ENSG00000242893	0	0	0	0
RN7SL634P_ENSG00000242894	0	0	0	0
RPL7P16_ENSG00000242899	0	0	0	0
FLNC-AS1	0	0	0	0
AADACL2-AS1	0	0	0	0
ENSG00000242911	0	0	0	0
RN7SL384P_ENSG00000242912	0	0	0	0
SNRPGP7_ENSG00000242915	0	0	0	0
RPL21P104_ENSG00000242922	0	0	0	0
PLCH1-AS2	0	0	0	0
RN7SL868P_ENSG00000242928	0	0	0	0
RPL7P49_ENSG00000242931	0	0	0	0
RPL30P6_ENSG00000242936	0	0	0	0
RPL12P7_ENSG00000242941	0	0	0	0
NKAIN1P1_ENSG00000242943	0	0	0	0
RPL29P32_ENSG00000242945	0	0	0	0
EPS15P1_ENSG00000242948	0	0	0	0
ERVW-1	32.83	0	0	0
ENSG00000242951	0	0	0	0
RPSAP3_ENSG00000242952	0	0	0	0
ENSG00000242953	0	0	0	0
RPL36AP32_ENSG00000242958	0	0	0	0
FTH1P23_ENSG00000242960	0	0	0	0
ENSG00000242963	0	0	0	0
SULT1D1P2_ENSG00000242968	0	0	0	0
ENSG00000242970	0	0	0	0
RN7SL233P_ENSG00000242971	0	0	0	0
AL591242.1	0	0	0	0
RN7SL177P_ENSG00000242976	0	0	0	0
PPIAP83_ENSG00000242978	0	0	0	0
RPS15AP18_ENSG00000242979	0	0	0	0
CABYRP1_ENSG00000242983	0	0	0	0
RN7SL50P_ENSG00000242985	0	0	0	0
RPL21P99_ENSG00000242986	0	0	0	0
RN7SL332P_ENSG00000242989	0	0	0	0
RPL13AP23_ENSG00000242990	0	0	0	0
RPL7P40_ENSG00000242991	0	0	0	0
FTH1P4_ENSG00000242992	0	0	0	0
RPL32P25_ENSG00000242993	0	0	0	0
RPL36AP1_ENSG00000242995	0	0	0	0
RN7SL379P_ENSG00000242998	0	0	0	0
RN7SL239P_ENSG00000242999	0	0	0	0
ENSG00000243004	0.36	0	0	0
RN7SL16P_ENSG00000243005	0	0	0	0
RPL12P35_ENSG00000243007	0	0	0	0
ENSG00000243008	0	0	0	0
RN7SL266P_ENSG00000243011	0	0	0	0
PTMAP8_ENSG00000243014	0	0	0	0
RN7SL737P_ENSG00000243015	0	0	0	0
PRR23E2P_ENSG00000243016	0	0	0	0
ENSG00000243018	0	0	0	0
RPL7P39_ENSG00000243020	0	0	0	0
MARK3P3_ENSG00000243022	56.49	0	0	0
UBA52P3_ENSG00000243023	0	0	0	0
ENSG00000243024	0	0	0	0
MTAPP1_ENSG00000243025	0	0	0	0
RN7SL354P_ENSG00000243027	0	0	0	0
RN7SL635P_ENSG00000243029	0	0	0	0
GAPDHP47_ENSG00000243033	0	0	0	0
RN7SL810P_ENSG00000243035	0	0	0	0
ENSG00000243038	0	0	0	0
RBMY2FP_ENSG00000243040	0	0	0	0
ENSG00000243044	0	0	0	0
FTHL18P_ENSG00000243048	0	0	0	0
RN7SL33P_ENSG00000243049	0	0	0	0
RPL30P10_ENSG00000243050	0	0	0	0
RN7SL269P_ENSG00000243051	0	0	0	0
RPL31P58_ENSG00000243053	0	0	0	0
GK-AS1	0	0	0	0
EIF4EBP3	0	0	0	0
RPL39P33_ENSG00000243058	0	0	0	0
RN7SL400P_ENSG00000243059	0	0	0	0
ENSG00000243062	0	0	0	0
IGKV3-7	0	0	0	0
ABCC13_ENSG00000243064	0	0	0	0
RN7SL842P_ENSG00000243066	0	0	0	0
ARHGEF26-AS1	0	0	0	0
RPL21P98_ENSG00000243071	0	0	0	0
YTHDF3P1_ENSG00000243072	0	0	0	0
PRAMEF4	0	0	0	0
RN7SL519P_ENSG00000243075	0	0	0	0
ENSG00000243081	0	0	0	0
LINC00870	2.91	0	0	0
ENSG00000243085	0	0	0	0
ENSG00000243089	14.06	0	0	0
RPL32P2_ENSG00000243094	0	0	0	0
RPL3P10_ENSG00000243095	0	0	0	0
RPL17P27_ENSG00000243099	0	0	0	0
RPS3P7_ENSG00000243101	0	0	0	0
RN7SL452P_ENSG00000243103	0	0	0	0
MTND4LP14_ENSG00000243104	0	0	0	0
ENSG00000243107	0	0	0	0
RN7SL849P_ENSG00000243115	0	0	0	0
C9orf78P1_ENSG00000243116	0	0	0	0
ENSG00000243122	0	0	0	0
RN7SL643P_ENSG00000243124	0	0	0	0
RN7SL807P_ENSG00000243125	0	0	0	0
ENSG00000243129	0	0	0	0
PSG11	0	0	0	0
RN7SL22P_ENSG00000243136	0	0	0	0
PSG4	0	53.36	0	0
RPL23AP66_ENSG00000243141	0	115.55	0	0
AC079760.2	0	0	0	0
MRPL33	0	0	0	0
LINC02040	0	0	0	0
AC106707.1	0	0	0	0
SYPL1P1_ENSG00000243154	0	0	0	0
ENSG00000243155	0	0	0	0
MICAL3	37.8	10.53	0	36.96
RPL7AP32_ENSG00000243160	0	0	0	0
RPL31P48_ENSG00000243164	0	0	0	0
RFKP6_ENSG00000243165	0	0	0	0
RPS10P28_ENSG00000243167	0	0	0	0
ENSG00000243171	0	0	0	0
RN7SL861P_ENSG00000243173	0	0	0	0
RPSAP36_ENSG00000243175	0	0	0	0
ENSG00000243176	18.64	0	0	0
ENSG00000243179	0	0	0	0
RPL21P80_ENSG00000243181	0	0	0	0
CCDC39-AS1	0	0	0	0
HNRNPA1P17_ENSG00000243188	0	0	0	0
AC006387.1	0	0	0	0
TUBBP11_ENSG00000243195	0	0	0	0
TUSC7	0	0	0	0
RPL6P10_ENSG00000243199	0	0	0	0
PPAN-P2RY11_ENSG00000243207	14.18	0	0	0.2
AC006252.1	0	0	0	0
ENSG00000243225	0	0	0	0
RN7SL55P_ENSG00000243227	0	544.46	0	0
ENSG00000243230	0	0	0	0
PCDHAC2	0	0	0	0
ENSG00000243234	0	0	0	0
GSTA9P_ENSG00000243236	0	0	0	0
IGKV2-30	0	0	0	0
ENSG00000243243	0	0	0	0
STON1	0	0	0	0
RPS6P16_ENSG00000243250	0	0	0	0
RN7SL350P_ENSG00000243254	0	0	0	0
RPL30P14_ENSG00000243256	0	0	0	0
MTCO2P29_ENSG00000243257	0	0	0	0
RN7SL558P_ENSG00000243260	0	0	0	0
IGKV2D-29	0	0	0	0
RPL23AP55_ENSG00000243265	0	0	0	0
RN7SL614P_ENSG00000243267	0	0	0	0
ENSG00000243273	0	0	0	0
RN7SL571P_ENSG00000243274	0	0	0	0
ENSG00000243276	0	0	0	0
PRAF2	0	0	0	0
RPL36AP19_ENSG00000243280	0	0	0	0
VSIG8	0	0	0	0
RPS17P14_ENSG00000243287	0	0	0	0
AGAP13P_ENSG00000243289	0	24.18	0	0
IGKV1-12	0	0	0	0
AC126121.3	0.41	0	0	0
ENSG00000243296	0	0	0	0
RPL31P61_ENSG00000243297	0	0	0	0
ENSG00000243302	0	0	0	0
ENSG00000243303	0	0	0	0
ENSG00000243304	0	0	0	0
ENSG00000243305	0	0	0	0
POM121L6P_ENSG00000243307	0	0	0	0
RPL6P13_ENSG00000243312	0	0	0	0
RN7SL285P_ENSG00000243313	0	0	0	0
RPS12P7_ENSG00000243314	0	0	0	0
GUCY2GP_ENSG00000243316	0	0	0	0
STMP1	0	0	0	0
FGF14-IT1	0	0	0	0
LINC01998	0	0	0	0
PTPRVP_ENSG00000243323	0	0	0	0
ENSG00000243328	0	0	0	0
RN7SL174P_ENSG00000243333	0	0	0	0
KCTD7	23.63	0	0	0
RN7SL307P_ENSG00000243338	0	103.97	0	0
RN7SL738P_ENSG00000243339	0	0	0	0
ENSG00000243345	0	0	0	0
RN7SL601P_ENSG00000243346	0	0	0	0
LINC02045	0	0	0	0
ENSG00000243349	0	6.74	0	0
RN7SL8P_ENSG00000243352	0	0	0	0
RPS29P19_ENSG00000243353	0	0	0	0
RPS27P28_ENSG00000243355	0	0	0	0
RN7SL815P_ENSG00000243359	0	0	0	0
EFNA4	0	0	0	0
RN7SL278P_ENSG00000243365	0	0	0	0
RN7SL60P_ENSG00000243366	0	0	0	0
MCCC1-AS1	0	0	0	0
RN7SL775P_ENSG00000243370	0	0	0	0
RN7SL173P_ENSG00000243373	0	0	0	0
RN7SL72P_ENSG00000243374	0	0	0	0
PLA2G10P1_ENSG00000243378	0	0	0	0
RN7SL89P_ENSG00000243383	0	0	0	0
ENSG00000243384	0	0	0	0
ENSG00000243385	0	72.91	0	0
RPL3P3_ENSG00000243388	0	0	0	0
ENSG00000243389	0	0	0	0
RPL32P7_ENSG00000243396	0	0	0	0
RN7SL141P_ENSG00000243398	0	0	0	0
RPL15P12_ENSG00000243402	0	0	0	0
ENSG00000243403	0	0	0	0
RPL35AP32_ENSG00000243404	0	0	0	0
MRPS31P5_ENSG00000243406	0	0	0	0
PSMD6-AS1	0	0	0	0
TICAM2	0	0	0	0
ENSG00000243415	0	0	0	0
RPS3AP18_ENSG00000243417	0	0	0	0
RN7SL734P_ENSG00000243420	0	0	0	0
RPL23AP49_ENSG00000243422	0	0	0	0
ENSG00000243423	0	0	0	0
RN7SL107P_ENSG00000243424	0	0	0	0
RN7SL454P_ENSG00000243426	0	0	0	0
OR7E29P_ENSG00000243429	0	0	0	0
RPL5P30_ENSG00000243431	0	0	0	0
ENSG00000243433	0	0	0	0
RN7SL370P_ENSG00000243437	0	0	0	0
LARP1BP2_ENSG00000243438	0	0	0	0
RN7SL352P_ENSG00000243439	0	0	0	0
ENSG00000243445	0	0	0	0
RN7SL284P_ENSG00000243446	0	0	0	0
C4orf48	0	0	0	0
RPS18P13_ENSG00000243455	0	0	0	0
IGKV1-5	0	0	0	0
INGX_ENSG00000243468	0	0	0	0
RPL7P51_ENSG00000243469	0	0	0	0
NAA80	0	92.95	0	0
AOX2P_ENSG00000243478	0	0	0	0
MNX1-AS1	0	0	0	0
AMY2A	0	0	0	0
DNAJB1P2_ENSG00000243483	0	0	0	0
MIR1302-2HG_ENSG00000243485	0	0	0	0
ENSG00000243486	0	0	0	0
RN7SL337P_ENSG00000243488	0	0	0	0
KRTAP10-11	0	0	0	0
ENSG00000243491	0	0	0	0
RPL36AP50_ENSG00000243494	0	0	0	0
GMFBP1_ENSG00000243495	0	0	0	0
UBA52P5_ENSG00000243498	0	0	0	0
RPS6P21_ENSG00000243499	0	0	0	0
ENSG00000243501	0	0	0	0
ENSG00000243503	0	0	0	0
RPS23P1_ENSG00000243504	0	0	0	0
RN7SL240P_ENSG00000243505	0	0	0	0
ENSG00000243507	0	0	0	0
DNAJB6P7_ENSG00000243508	0	0	0	0
TNFRSF6B	0	0	0	0
RN7SL111P_ENSG00000243510	0	0	0	0
RPL32P33_ENSG00000243514	0	0	0	0
RPL12P40_ENSG00000243516	0	0	0	0
RPL13AP22_ENSG00000243517	0	0	0	0
DTWD1P2_ENSG00000243518	0	0	0	0
IGLVIVOR22-2	0	0	0	0
RPL5P33_ENSG00000243521	0	0	0	0
EVA1CP3_ENSG00000243531	0	0	0	0
RN7SL19P_ENSG00000243532	0	0	0	0
RPL32P20_ENSG00000243537	0	0	0	0
RPS26P28_ENSG00000243538	0	0	0	0
RN7SL649P_ENSG00000243539	0	0	0	0
RN7SL104P_ENSG00000243541	0	0	0	0
WFDC6	0	0	0	0
RN7SL172P_ENSG00000243544	0	0	0	0
RN7SL108P_ENSG00000243546	0	0	0	0
HNRNPKP4_ENSG00000243547	0	0	0	0.44
RN7SL101P_ENSG00000243548	0	0	0	0
RN7SL705P_ENSG00000243549	0	0	0	0
LINC01214	0	0	0	0
CCZ1P1_ENSG00000243554	0	0	0	0
RN7SL364P_ENSG00000243560	0	0	0	0
RN7SL838P_ENSG00000243562	0	0	0	0
UPK3B	0	0	0	0
RPL21P115_ENSG00000243568	0	0	0	0
LINC02017	0	0	0	0
ENSG00000243574	0	0	0	0
RPS29P25_ENSG00000243581	0	0	0	0
PRICKLE1P1_ENSG00000243584	0	0	0	0
RN7SL282P_ENSG00000243591	0	0	0	0
RPL17P22_ENSG00000243592	0	0	0	0
LINC02049	0	0	0	0
PLSCR4P1_ENSG00000243596	0	0	0	0
RPL12P24_ENSG00000243601	0	0	0	0
RPL35AP26_ENSG00000243607	0	0	0	0
RPS2P44_ENSG00000243609	0	0	0	0
ENSG00000243613	0	0	0	0
ENSG00000243620	0	0	0	0
ENSG00000243621	0	0	0	0
SMIM34A	0	0	0	0
LINC00880	0	0	0	0
RN7SL542P_ENSG00000243633	0	0	0	0
EZRP1_ENSG00000243635	0	0	0	0
ENSG00000243636	0	0	0	0
OR13C7_ENSG00000243641	0	0	0	0
RN7SL526P_ENSG00000243642	0	0	0	0
TSPY20P_ENSG00000243643	0	0	0	0
IL10RB	0	0	0	0
ENSG00000243648	0	0	0	0
CFB	53.78	15.36	0	0
RN7SL834P_ENSG00000243650	0	0	0	0
ENSG00000243655	0	0	0	0
MTND5P16_ENSG00000243658	0	0	0	0
ENSG00000243659	883.31	0	0	0
ZNF487	0	0	0	0
WBP1LP1_ENSG00000243661	0	0	0	0
RPS4XP14_ENSG00000243663	0	0	0	0
RPS29P12_ENSG00000243664	0	0	0	0
WDR92	0.71	0	0	0
RPL34P23_ENSG00000243669	0	0	0	0
RN7SL761P_ENSG00000243671	0	0	0	0
RPS3AP40_ENSG00000243672	0	0	0	0
OR7E66P_ENSG00000243674	0	0	0	0
RPL35AP9_ENSG00000243675	0	0	0	0
NME2	356.67	295.73	0	0
ENSG00000243679	0	0	0	0
RPL37P23_ENSG00000243680	0	0	0	0
RPLP1P11_ENSG00000243686	0	0	0	0
RPL35AP10_ENSG00000243687	0	0	0	0
LINC02027	0	0	0	0
ENSG00000243695	0	0	0	0
ENSG00000243696	5.59	2.45	0	0
RPL7AP63_ENSG00000243697	0	0	0	0
RN7SL598P_ENSG00000243700	0	0	0	0
DUBR	0	2.03	0	0
RN7SL638P_ENSG00000243702	0	0	0	0
RN7SL105P_ENSG00000243704	0	0	0	0
ENSG00000243705	0	0	0	0
PLA2G4B	0	0	0	0
LEFTY1	0	0	0	0
CFAP57	0	0	0	0
RPL21P116_ENSG00000243711	0	0	0	0
CACNA2D3-AS1	0	0	0	0
NPIPB5	95.1	40.02	0	176.62
RPL21P127_ENSG00000243720	0	0	0	0
RPL23AP63_ENSG00000243721	0	0	0	0
RN7SL393P_ENSG00000243723	0	0	0	0
TTC4	11.33	0	0	0
OR5V1	16.56	0	0	0
RPL29P3_ENSG00000243730	0	0	0	0
ENSG00000243733	0	0	0	0
RN7SL181P_ENSG00000243738	0	0	0	0
RPLP0P2_ENSG00000243742	0	0	0	0
RPL29P13_ENSG00000243744	0	0	0	0
EEF1A1P10_ENSG00000243746	0	0	0	0
TMEM35B	0	0	0	0
HLA-L_ENSG00000243753	0	0	0	0
RPL35AP15_ENSG00000243758	0	0	0	0
ST13P15_ENSG00000243759	0	0	0	0
RPL32P4_ENSG00000243761	0	0	0	0
ENSG00000243762	0	0	0	0
HOTTIP	0	0	0	0
RN7SL65P_ENSG00000243770	0	0	0	0
RPL21P130_ENSG00000243771	0	0	0	0
KIR2DL3	11.92	0	0	0
OSTCP1_ENSG00000243775	0	0	0	0
ENSG00000243777	0	0	0	0
RPL36AP49_ENSG00000243779	0	0	0	0
RPL21P114_ENSG00000243780	0	0	0	0
ENSG00000243781	0	0	0	0
RN7SL78P_ENSG00000243782	0	0	0	0
JMJD7	0	0	0	0
OR7E89P_ENSG00000243792	0	0	0	0
SNRPCP10_ENSG00000243794	0	0	0	0
LINC02044	0	0	0	0
ENSG00000243797	0	0	0	0
PEX5L-AS1	0	0	0	0
RN7SL461P_ENSG00000243801	0	0	0	0
ENSG00000243802	0	0	0	0
RPL7P18_ENSG00000243806	0	0	0	0
AL121721.1	0	0	0	0
APOBEC3D	0	136.61	0	41.46
ENSG00000243813	0	0	0	0
RN7SL189P_ENSG00000243817	0	0	0	0
ENSG00000243818	0	0	0	0
RN7SL832P	0	0	0	0
RPS25P5_ENSG00000243822	0	0	0	0
RPL12P6_ENSG00000243824	0.89	0	0	0
ENSG00000243828	0	0	0	0
ENSG00000243829	0	0	0	0
RPL15P17_ENSG00000243830	0	0	0	0
ENSG00000243831	0	0	0	0
LINC02000	0	0	0	0
WDR86-AS1	0	0	0	0
PSMC1P7_ENSG00000243838	94.66	0	0	0
RPL17P33_ENSG00000243844	0	0	0	0
RN7SL30P_ENSG00000243845	0	0	0	0
RN7SL610P_ENSG00000243847	0	0	0	0
CFAP44-AS1	0	0	0	0
ALDH7A1P3_ENSG00000243853	0	0	0	0
RN7SL67P_ENSG00000243854	0	0	0	0
RPL12P5_ENSG00000243855	0	0	0	0
RN7SL551P_ENSG00000243856	0	0	0	0
RPL5P17_ENSG00000243859	0	0	0	0
ENSG00000243861	0	0	0	0
RPS3AP50_ENSG00000243864	0	0	0	0
RN7SL236P_ENSG00000243870	0	0	0	0
RN7SL487P_ENSG00000243871	0	0	0	0
RN7SL464P_ENSG00000243872	0	0	0	0
HMGB1P36_ENSG00000243873	0	0	0	0
HMGB1P38_ENSG00000243877	0	0	0	0
RN7SL419P_ENSG00000243883	0	0	0	0
ENSG00000243885	0	0	0	0
MTCH2P1_ENSG00000243886	0	0	0	0
ENSG00000243888	0	0	0	0
TRBV8-1	0	0	0	0
RPS3AP16_ENSG00000243894	0	0	0	0
OR2A7	0	0	0	0
RN7SL320P_ENSG00000243900	0	0	0	0
FP325335.1	0	0	0	0
ENSG00000243903	0	0	0	0
RPSAP5_ENSG00000243904	0	0	0	0
RN7SL679P_ENSG00000243905	0	0	0	0
TUBA4B	16.33	0	0	0
RN7SL430P_ENSG00000243911	0	0	0	0
RPL5P14_ENSG00000243914	39	0	0	0
THAP12P2_ENSG00000243915	0	0	0	0
ENSG00000243916	0	0	0	0
EIF4BP8_ENSG00000243918	0	0	0	0
RPS26P24_ENSG00000243920	0	0	0	0
RPS24P18_ENSG00000243925	0	0	0	0
TIPARP-AS1	0	0	0	0
MRPS6	178.76	332.81	0	256.72
ENSG00000243929	0	0	0	0
RPS12P21_ENSG00000243930	0	0	0	0
ENSG00000243939	0	0	0	0
ZNF512	0	0	0	0
ENSG00000243944	0	0	0	0
ZFAND2AP1_ENSG00000243945	0	0	0	0
RN7SL308P_ENSG00000243951	0	0	0	0
ENSG00000243953	0	0	0	0
RN7SL743P_ENSG00000243954	0	0	0	0
GSTA1	0	0	0	0
RN7SL647P_ENSG00000243957	0	0	0	0
RN7SL684P_ENSG00000243959	0	0	0	0
ENSG00000243960	0	0	0	0
PARAL1	0	0	0	0
RPL23AP65_ENSG00000243964	0	0	0	0
NBPF5P_ENSG00000243967	0	0	0	0
RN7SL402P_ENSG00000243968	0	0	0	0
ENSG00000243969	0	0	0	0
PPIEL_ENSG00000243970	0	0	0	0
VTI1BP1_ENSG00000243974	0	0	0	0
RN7SL523P_ENSG00000243976	0	0	0	0
H3P13_ENSG00000243977	0	0	0	0
RTL9	8.11	3.75	0	0
ENSG00000243979	0	0	0	0
RN7SL702P_ENSG00000243980	0	0	0	0
ENSG00000243981	0	0	0	0
ENO1P3_ENSG00000243986	0	0	0	0
RPS24P17_ENSG00000243988	0	0	0	0
ACY1	0	203.87	0	0
RN7SL447P_ENSG00000243991	0	0	0	0
ENSG00000243995	0	0	0	0
ENSG00000244000	0	0	0	0
RPSAP39_ENSG00000244002	0	0	0	0
RN7SL143P_ENSG00000244003	0	0	0	0
RPS3AP19_ENSG00000244004	0	0	0	0
NFS1	0	0	0	0
RN7SL799P_ENSG00000244006	0	0	0	0
B3GAT3P1_ENSG00000244009	0	0.66	0	0
RPL35P6_ENSG00000244018	0	0	0	0
RPS2P24_ENSG00000244019	0	15.89	0	0
MT1HL1	0	236.78	0	0
RPL21P53_ENSG00000244021	0	0	0	0
LARP7P4_ENSG00000244024	0	23.8	0	0
KRTAP19-3	0	0	0	0
FAM86DP_ENSG00000244026	0	0	0	0
RPS3AP17_ENSG00000244031	0	0	0	0
RN7SL228P_ENSG00000244033	0	0	0	0
RN7SL424P_ENSG00000244034	0	0	0	0
AC073320.1	0	0	0	0
DDOST	12.17	36.03	0	59.16
FAM20BP1_ENSG00000244039	0	0	0	0
IL12A-AS1	0	16.03	0	0
LINC01011	0	0	0	0
RPS27P27_ENSG00000244043	0	0	0	0
RN7SL735P_ENSG00000244044	0	0	0	0
TMEM199	0	0	0	0
RPS18P6_ENSG00000244048	0	0	0	0
DEFB109F_ENSG00000244050	0	0	0	0
RPL5P24_ENSG00000244052	0	19.5	0	0
RPL13AP2_ENSG00000244053	0	0	0	0
ENSG00000244055	0	0	0	0
RN7SL417P_ENSG00000244056	0	0	0	0
LCE3C	0	0	0	0
RPS2P41_ENSG00000244060	0	0	0	0
ENSG00000244061	0	0	0	0
ACSL3P1_ENSG00000244062	0	41.93	0	0
ENSG00000244063	0	0	0	0
MARK2P17_ENSG00000244065	0	0	0	0
RN7SL148P_ENSG00000244066	0	0	0	0
GSTA2	0	0	0	0
RPL9P33_ENSG00000244071	0	0	0	0
RPS4XP6_ENSG00000244073	0	0	0	0
ENSG00000244076	0	0	0	0
RN7SL833P_ENSG00000244080	0	0	0	0
ENSG00000244081	0	0	0	0
ENSG00000244083	0	0	0	0
ENSG00000244086	0	0	0	0
RPL23AP44_ENSG00000244088	0	0	0	0
HMGB1P30_ENSG00000244089	0	0	0	0
RN7SL483P_ENSG00000244091	0	0	0	0
SPRR2F	0	0	0	0
RPS4XP17_ENSG00000244097	0	0	0	0
RPS23P3_ENSG00000244099	0	0	0	0
HMGN1P10_ENSG00000244101	0	0	0	0
RN7SL659P_ENSG00000244104	0	0	0	0
RN7SL250P_ENSG00000244107	0	0	0	0
RN7SL508P_ENSG00000244112	0	0	0	0
ENSG00000244113	0	0	0	0
DNAJC25-GNG10_ENSG00000244115	0	0	0	0
IGKV2-28	0	0	0	0
PDCL3P4_ENSG00000244119	0	0	0	0
UGT1A7	0	0	0	0
ATP1B3-AS1	0	0	0	0
ENSG00000244125	0	0	0	0
LINC01322	0	0	0	0
UBE2Q2P9_ENSG00000244130	0	0	0	0
RPSAP51_ENSG00000244131	0	0	0	0
RPS12P20_ENSG00000244134	0	0	0	0
ENSG00000244137	0	0	0	0
RN7SL397P_ENSG00000244139	0	0	0	0
ATP6V0CP2_ENSG00000244142	0	0	0	0
INAVAP1_ENSG00000244144	0	0	0	0
ENSG00000244146	0	0	0	0
ENSG00000244151	0	0	0	0
WWP1P1_ENSG00000244153	0	0	0	0
CYP4F34P_ENSG00000244155	0	0	0	0
EIF4E2P2_ENSG00000244157	0	0	0	0
Z84488.1	0	0	0	0
RPS27AP13_ENSG00000244159	0	0	0	0
FLNB-AS1	0	7.68	0	0
P2RY11	0	0	0	0
ENSG00000244167	0	0	0	0
RN7SL120P_ENSG00000244169	0	0	0	0
PBX2P1_ENSG00000244171	0	0	0	0.48
ENSG00000244176	0	0	0	0
PPIAP71_ENSG00000244183	0	0	0	0
AC091153.3	0	0	0	0
TMEM141	137.05	0	0	0
ENSG00000244192	0	0	0	0
ENSG00000244193	0	0	0	0
RN7SL218P_ENSG00000244194	0	0	0	0
PPIAP15_ENSG00000244196	0	0	0	0
RN7SL766P_ENSG00000244197	0	0	0	0
AC004889.1	0.1	0	0	0
EIF4EP3_ENSG00000244199	0	0	0	0
FOXP1-AS1	0	0	0	0
ZFAND6P1_ENSG00000244213	0	0	0	0
LINC02016	0	0	0	0
RPS4XP10_ENSG00000244217	0	45.05	0	0
RN7SL81P_ENSG00000244218	0	0	0	0
TMEM225B	0	0	0	0
OR7E121P_ENSG00000244222	0	0	0	0
ILF2P1_ENSG00000244226	0	0	0	0
LRRC77P_ENSG00000244227	0	0	0	0
RPL26P35_ENSG00000244229	0	0	0	0
RN7SL151P_ENSG00000244230	0	0	0	0
CSPG4P2Y_ENSG00000244231	0	0	0	0
RN7SL698P_ENSG00000244232	0	0	0	0
GMCL2	0	0	0	0
RPL17P30_ENSG00000244235	0	0	0	0
RN7SL604P_ENSG00000244236	0	0	0	0
ENSG00000244237	0	0	0	0
AC007009.1	0	0	0	0
IFITM10	0	0	0	0
RPS3AP42_ENSG00000244244	0	0	0	0
ENSG00000244245	0	0	0	0
ZNF736P8Y_ENSG00000244246	0	0	0	0
LINC01995	0	0	0	0
RPS2P19_ENSG00000244249	0	0	0	0
ENSG00000244251	0	0	0	0
RPS29P24_ENSG00000244253	0	0	0	0
ENSG00000244255	0	0	0	0
RN7SL130P_ENSG00000244256	0	0	0	0
PKD1P1_ENSG00000244257	0	0	0	0
RPL15P15_ENSG00000244259	0	0	0	0
ENSG00000244260	0	0	0	0
RN7SL597P_ENSG00000244264	0	0	0	0
SIAH2-AS1	0	0	0	0
ENSG00000244266	0	0	0	0
RPL34P22_ENSG00000244267	0	0	0	0
ENSG00000244268	0	0	0	0
RPL32P29_ENSG00000244270	0	0	0	0
PGBD4P1_ENSG00000244273	0	0	0	0
DBNDD2	0	0	0	0
ENSG00000244278	0	0	0	0
ECEL1P2_ENSG00000244280	0	0	0	0
ENSG00000244281	0	0	0	0
RPL23AP73_ENSG00000244283	0	0	0	0
ITGB5-AS1	0	0	0	0
RPS3AP35_ENSG00000244289	0	0	0	0
OR9N1P_ENSG00000244292	0	0	0	0
RN7SL740P_ENSG00000244294	0	0	0	0
RPS20P21_ENSG00000244295	0	0	0	0
RN7SL168P_ENSG00000244296	0	0	0	0
RN7SL465P_ENSG00000244297	0	0	0	0
GATA2-AS1	0	0	0	0
AOX3P_ENSG00000244301	0	0	0	0
PEX5L-AS2	0	0	0	0
DUXAP10_ENSG00000244306	0	0	0	0
RN7SL395P_ENSG00000244307	0	0	0	0
RN7SL762P_ENSG00000244308	0	0	0	0
ENSG00000244310	0	0	0	0
ENSG00000244313	0	0	0	0
RN7SL36P_ENSG00000244314	0	0	0	0
RN7SL252P_ENSG00000244318	0	0	0	0
LINC01326	167.42	0	0	0
RN7SL814P_ENSG00000244326	0	0	0	0
ENSG00000244327	0	0	0	0
RN7SL845P_ENSG00000244328	0	0	0	0
UBA52P9_ENSG00000244329	0	0	0	0
ENSG00000244331	0	0	0	0
ENSG00000244332	0	0	0	0
RN7SL687P_ENSG00000244335	0	0	0	0
ENSG00000244337	0	0	0	0
LINC00698	0	0	0	0
ENSG00000244345	0	0	0	0
